job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Pharmacy Liaison - FT - Georgetown University Hospital,req48458,Washington,DC,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48458/Pharmacy-Liaison-FT-Georgetown-University-Hospital,medstar,NA,False,2025-08-19 19:34:17,"The job involves working at MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region. The team includes physicians, nurses, residents, fellows, and many other clinical and non-clinical associates working in a variety of settings. It is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research. It is a full time job with a day shift that includes rotating weekends."
Registered Nurse (RN) Oncology,req48683,Baltimore,"MD, USA",$6000 ,NA,https://careers.medstarhealth.org/global/en/job/req48683/Registered-Nurse-RN-Oncology,medstar,NA,False,2025-08-19 19:34:26,"The job is for a full-time Registered Nurse in Oncology department at MedStar Health located in Baltimore, MD, USA. MedStar Health provides comprehensive healthcare packages in addition to salary. The organization has a strong emphasis on teamwork and associates feel connected to the mission of the organization. As the largest healthcare provider in the Baltimore-Washington, D.C. region, there are countless opportunities for career growth. MedStar Health is dedicated to providing the highest quality care while advancing the practice of medicine through education, innovation, and research."
Registered Nurse (RN) Operating Room (OR),req48757,Baltimore,MD,$35.00 - $56.91,NA,https://careers.medstarhealth.org/global/en/job/req48757/Registered-Nurse-RN-Operating-Room-OR,medstar,NA,False,2025-08-19 19:34:36,"MedStar Health is seeking a full-time Registered Nurse for the Operating Room. The job location is at Franklin Square Medical Center. MedStar Health offers a comprehensive healthcare package (including medical, dental and vision) and other benefits, salary is based on a number of legitimate, non-discriminatory factors. MedStar Health is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through"
Registered Nurse (RN) IV Therapy,req48681,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48681/Registered-Nurse-RN-IV-Therapy,medstar,NA,False,2025-08-19 19:34:45,"The role is for a Registered Nurse (RN) IV Therapy at MedStar Health in Washington, DC. The job is full-time, with day/night shifts that include rotating weekends. The responsibilities of the role are not clarified in the text. MedStar Health emphasizes teamwork, strategic focus on equity, inclusion, & diversity and offers a comprehensive total rewards package. The company is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region."
PRN Registered Nurse 6 Main Orthopedics,req48353,Washington,DC,$38 - $63.3,NA,https://careers.medstarhealth.org/global/en/job/req48353/PRN-Registered-Nurse-6-Main-Orthopedics,medstar,NA,False,2025-08-19 19:34:56,"This is a part-time job opportunity at Georgetown University Hospital, primarily requiring weekend shifts. The job is in-person, located in Washington, DC, USA. In addition to competitive salaries, MedStar Health offers a comprehensive healthcare package. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region with a diverse and inclusive workforce."
Clinical Engineer Imaging Specialist II,req48402,Washington,DC,$33.86 - $63.13,NA,https://careers.medstarhealth.org/global/en/job/req48402/Clinical-Engineer-Imaging-Specialist-II,medstar,NA,False,2025-08-19 19:35:04,"MedStar Health is seeking a Clinical Engineer Imaging Specialist II to join their team. The role is full-time shift position with rotating weekend, located at the Washington Hospital Center. MedStar Health offers a comprehensive healthcare package, (including medical, dental and vision) and strives for an inclusive and positive environment where associates feel valued, connected, and empowered."
"Clinic Assistant, Mitchellville",req48442,Mitchellville,MD,$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48442/Clinic-Assistant-Mitchellville,medstar,NA,False,2025-08-19 19:35:11,"MedStar Health is hiring for the position of Clinic Assistant for their location in Mitchellville, MD, USA. The job type is full-time and the shift is a day shift. In addition to the salary, MedStar Health offers a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements) and other benefits. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region and they are dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region."
Food Service Worker/Cashier,req48423,Baltimore,"MD, USA",$18 - $28.73,NA,https://careers.medstarhealth.org/global/en/job/req48423/Food-Service-Worker-Cashier,medstar,NA,False,2025-08-19 19:35:18,"Part-Time Day/Evening Shift position at Harbor Hospital Inc. with rotating weekend in-person. The role is part of MedStar Health, a healthcare provider and service that fosters an inclusive and positive environment where associates feel valued, connected, and empowered."
Clinical Pharmacist I - Central Pharmacy,req48443,Washington,DC,"$100,588 - $190,340",NA,https://careers.medstarhealth.org/global/en/job/req48443/Clinical-Pharmacist-I-Central-Pharmacy,medstar,NA,False,2025-08-19 19:35:27,"MedStar Health is hiring a Full-Time Clinical Pharmacist I for their Central Pharmacy located in Washington, DC. Associate should be comfortable with a Day/Evening/Night Shift with rotating weekends. In return, the successful candidate will be part of the largest healthcare provider in the Baltimore-Washington, D.C. region and will be offered a comprehensive healthcare package including medical, dental, and vision as well as other benefits. The position is In-Person."
Perinatal Care Social Worker,req48590,Washington,DC,"$60,632 - $107,494",NA,https://careers.medstarhealth.org/global/en/job/req48590/Perinatal-Care-Social-Worker,medstar,NA,False,2025-08-19 19:35:35,"MedStar Health is looking for a full time Perinatal Care Social Worker. The job location is the Washington Hospital Center in Washington, DC. MedStar Health is the largest healthcare provider in the Baltimore-Washington, D.C. region. There are significant career growth opportunities and a comprehensive total rewards package including but not limited to competitive pay, generous paid time off, and great health and wellness benefits."
Registered Nurse (RN) General Surgery 3F,req48678,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48678/Registered-Nurse-RN-General-Surgery-3F,medstar,NA,False,2025-08-19 19:35:44,"MedStar Health is looking for a Registered Nurse (RN) for General Surgery 3F. The job is based in Washington, DC and is full-time, with a Day/Night Shift including rotating weekends. MedStar Health offers a comprehensive healthcare package and other benefits. The organization is committed to fostering an inclusive and positive environment where associates feel valued, connected, and empowered."
Registered Nurse (RN) Medicine Behavioral Health 2C,req48679,Washington,DC,$40.170 - $65.308,NA,https://careers.medstarhealth.org/global/en/job/req48679/Registered-Nurse-RN-Medicine-Behavioral-Health-2C,medstar,NA,False,2025-08-19 19:35:53,"The position is for a registered nurse in the medical and behavioral health sector in Washington DC. The job is full-time with a day and night shift structure with rotating weekends. This role is a hands-on, in-person position. You will be joining MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region, offering opportunities to grow your career. MedStar Health focuses on providing the highest quality care and advancing the practice of medicine through education, innovation, and research."
Telehealth Technology Coordinator,req48680,Baltimore,MD,$20.17 - $35.04,NA,https://careers.medstarhealth.org/global/en/job/req48680/Telehealth-Technology-Coordinator,medstar,NA,False,2025-08-19 19:36:01,"This is a full-time role, primarily on the weekend AM shift and in-person . In addition to your salary, MedStar Health offers a comprehensive healthcare package subject to eligibility requirements. The role is with Helix Health Inc. The salary offered for this specific position is based on a number of factors set by MedStar Health and may vary based on work experience, education, and skill level."
Medical Assistant,req32163,Silver Spring,MD,$19.17 - $31.36,NA,https://careers.medstarhealth.org/global/en/job/req32163/Medical-Assistant,medstar,NA,False,2025-08-19 19:36:12,"MedStar Health is hiring for the position of Medical Assistant. The job type is full-time and involves day/night shifts with rotating weekends. The role is based in Silver Spring, MD, USA. MedStar Health is a healthcare provider serving communities in Maryland and the Washington, D.C. region. They are dedicated to providing high quality care and advancing the practice of medicine through education, innovation, and research. They value teamwork, equity, inclusion, and diversity within their organization."
